epoch,accuracy,loss,val_accuracy,val_loss
0,0.8216668963432312,0.5605026483535767,0.8026330471038818,0.9276596903800964
1,0.8443998098373413,0.4788229763507843,0.8036606311798096,0.8648790121078491
2,0.8504496216773987,0.46001216769218445,0.8041062355041504,0.8264766335487366
3,0.8542017936706543,0.44876694679260254,0.8061361312866211,0.8234538435935974
4,0.8567850589752197,0.44090282917022705,0.8064319491386414,0.8027597069740295
5,0.8589323163032532,0.4346073269844055,0.8047083616256714,0.8521953225135803
6,0.8606446981430054,0.4294814467430115,0.8071861267089844,0.836403489112854
7,0.8621769547462463,0.424725204706192,0.8067985773086548,0.8593930602073669
8,0.8635266423225403,0.4207004904747009,0.8063425421714783,0.8700914978981018
9,0.8647409081459045,0.41705507040023804,0.8052330017089844,0.9181989431381226
10,0.8659917116165161,0.41345566511154175,0.8053060173988342,0.8887767791748047
11,0.8669682145118713,0.41027605533599854,0.805759847164154,0.8932363986968994
12,0.8680211305618286,0.4075208306312561,0.8066145181655884,0.8964166641235352
13,0.8688170313835144,0.4047611653804779,0.8054453730583191,0.924263060092926
14,0.8698318600654602,0.40210893750190735,0.8066048622131348,0.9036182165145874
15,0.8705899119377136,0.399684876203537,0.8060884475708008,0.9335508346557617
16,0.8713604807853699,0.39724811911582947,0.8056584596633911,0.9248450398445129
17,0.8721051216125488,0.3952775299549103,0.8060303330421448,0.9327254891395569
18,0.8727833032608032,0.39311233162879944,0.805001974105835,0.9599486589431763
19,0.8733294606208801,0.391458123922348,0.8055869340896606,0.95279860496521
20,0.8740621209144592,0.3895179033279419,0.8065646290779114,0.9503287076950073
21,0.8746423721313477,0.38765308260917664,0.8051316142082214,0.9730786085128784
22,0.8751528859138489,0.38597238063812256,0.804679274559021,1.00205397605896
23,0.8754430413246155,0.38519251346588135,0.805681586265564,0.9598813652992249
24,0.8753133416175842,0.3853161931037903,0.8042553067207336,1.006748914718628
25,0.8762692809104919,0.3825492858886719,0.8048380017280579,0.9754884839057922
26,0.8755328059196472,0.38440006971359253,0.8056286573410034,0.9732789397239685
27,0.8393344283103943,0.5086811184883118,0.7901929616928101,1.0311075448989868
