epoch,accuracy,loss,val_accuracy,val_loss
0,0.7675403952598572,0.8641830086708069,0.7860090136528015,0.6776575446128845
1,0.7987403869628906,0.6429802179336548,0.8168106079101562,0.5905259847640991
2,0.8107693195343018,0.606601893901825,0.8197694420814514,0.5799832940101624
3,0.8133094906806946,0.5984200835227966,0.82111656665802,0.5760526061058044
4,0.8145806789398193,0.5942862629890442,0.8218267560005188,0.5737070441246033
5,0.8154096603393555,0.5916556715965271,0.8223176598548889,0.5725252032279968
6,0.816007673740387,0.589837908744812,0.8224608898162842,0.5712136030197144
7,0.8164429068565369,0.5883881449699402,0.8226933479309082,0.5707847476005554
8,0.8168066740036011,0.5871708989143372,0.8232817053794861,0.5697863698005676
9,0.8171177506446838,0.5862061977386475,0.8232633471488953,0.569054126739502
10,0.8173919320106506,0.5854395627975464,0.8233357667922974,0.568579912185669
11,0.8175589442253113,0.584873378276825,0.8234760761260986,0.568470299243927
12,0.8177288770675659,0.584355354309082,0.8237365484237671,0.5677789449691772
13,0.8178853988647461,0.583907961845398,0.823998212814331,0.5670357346534729
14,0.818053662776947,0.5834465026855469,0.8238558173179626,0.5668188333511353
15,0.818195641040802,0.5830515027046204,0.8239290714263916,0.566673219203949
16,0.8183528184890747,0.5826347470283508,0.8240436315536499,0.5666677951812744
17,0.8184924125671387,0.5822688937187195,0.8240786194801331,0.566673219203949
18,0.8186215758323669,0.5819422602653503,0.8244687914848328,0.5666177272796631
19,0.818733274936676,0.5816195607185364,0.8242334127426147,0.5661340951919556
20,0.818835973739624,0.5813139081001282,0.8245921730995178,0.5653881430625916
21,0.8189188838005066,0.5810500979423523,0.8244457244873047,0.5650615692138672
22,0.8190075755119324,0.5807995200157166,0.824501633644104,0.5651837587356567
23,0.819061279296875,0.5805746912956238,0.8247377276420593,0.5646816492080688
24,0.8191173076629639,0.5803757905960083,0.8247596025466919,0.5646516680717468
25,0.8191759586334229,0.5801758766174316,0.8244611620903015,0.5651142001152039
26,0.8192251920700073,0.5800073146820068,0.8246243596076965,0.5652589797973633
27,0.8192952871322632,0.5798541307449341,0.8244282603263855,0.5649930238723755
28,0.8193447589874268,0.5797072052955627,0.8246760964393616,0.5648793578147888
29,0.8193890452384949,0.5795741081237793,0.8249024152755737,0.5643389225006104
30,0.8194483518600464,0.5794336199760437,0.824925422668457,0.5644829273223877
31,0.8194925785064697,0.579315185546875,0.8247754573822021,0.5644862651824951
32,0.8195501565933228,0.5791925191879272,0.8249444365501404,0.5643473863601685
33,0.8196070790290833,0.5790770053863525,0.8251582384109497,0.5636986494064331
34,0.8196461796760559,0.5789316296577454,0.8252825736999512,0.5637611150741577
35,0.8196956515312195,0.578837513923645,0.8251734972000122,0.5640151500701904
36,0.8197407126426697,0.5787069797515869,0.8254565000534058,0.5637389421463013
37,0.8197500109672546,0.5785995721817017,0.8251850008964539,0.5638566017150879
38,0.8197992444038391,0.5785157084465027,0.825282871723175,0.5637781023979187
39,0.8198373913764954,0.5784078240394592,0.8253270387649536,0.5643624067306519
40,0.8198704123497009,0.5783253908157349,0.8254767656326294,0.5637505054473877
41,0.819891631603241,0.5782336592674255,0.8255484104156494,0.5633284449577332
42,0.8199202418327332,0.5781585574150085,0.825383722782135,0.5635724067687988
43,0.8199392557144165,0.578099250793457,0.8255215883255005,0.5639265179634094
44,0.819979727268219,0.578041672706604,0.8255060911178589,0.563641369342804
