epoch,accuracy,loss,val_accuracy,val_loss
0,0.7862592339515686,0.7201844453811646,0.8083958625793457,0.6110714673995972
1,0.8176897168159485,0.5823473930358887,0.8253782391548157,0.554399311542511
2,0.8250120282173157,0.5591373443603516,0.8284855484962463,0.5469154715538025
3,0.8267339468002319,0.5538195967674255,0.8294490575790405,0.5437174439430237
4,0.8277087807655334,0.551006555557251,0.8298024535179138,0.5416327714920044
5,0.8284021019935608,0.5491054654121399,0.8305157423019409,0.5402950644493103
6,0.8288630247116089,0.5477280020713806,0.8308247327804565,0.539061427116394
7,0.829196035861969,0.5466970205307007,0.8311673998832703,0.5378837585449219
8,0.8294215798377991,0.5458957552909851,0.831433117389679,0.5373910665512085
9,0.8295935392379761,0.5452340841293335,0.8314604759216309,0.537333607673645
10,0.8297481536865234,0.5446594953536987,0.8318151831626892,0.5362322926521301
11,0.829866349697113,0.5442103743553162,0.8317630887031555,0.5360120534896851
12,0.8299679756164551,0.543828547000885,0.8318746089935303,0.5356515645980835
13,0.8300732374191284,0.5434793829917908,0.831953227519989,0.5356540083885193
14,0.8301762938499451,0.5431580543518066,0.8320719003677368,0.5352609157562256
15,0.83028244972229,0.5428577661514282,0.8320378661155701,0.5353822708129883
16,0.8303776383399963,0.542587161064148,0.8322635889053345,0.5350037813186646
17,0.8304703831672668,0.5423310399055481,0.8320607542991638,0.5349238514900208
18,0.8305377960205078,0.5421146154403687,0.8322771787643433,0.5343745350837708
19,0.8305876851081848,0.5418984293937683,0.8322333693504333,0.5345495939254761
20,0.8306503295898438,0.5417118072509766,0.8324779868125916,0.5342508554458618
21,0.8306935429573059,0.5415377020835876,0.8322578072547913,0.5339548587799072
22,0.8307338953018188,0.5413992404937744,0.8325223326683044,0.533805251121521
23,0.8307920098304749,0.5412413477897644,0.8325180411338806,0.5339275598526001
24,0.8308322429656982,0.5411098599433899,0.8326125741004944,0.5339480638504028
