epoch,accuracy,loss,val_accuracy,val_loss
0,0.20956462621688843,2.6156387329101562,0.33006539940834045,2.1381676197052
1,0.3515503406524658,2.043379306793213,0.4133458435535431,1.8421739339828491
2,0.4038557708263397,1.8822247982025146,0.43615391850471497,1.7762373685836792
3,0.41841742396354675,1.8362414836883545,0.4455960988998413,1.7448989152908325
4,0.42557868361473083,1.8131860494613647,0.45179620385169983,1.727785348892212
5,0.4296078383922577,1.8011112213134766,0.45388323068618774,1.718265175819397
6,0.43190038204193115,1.794014811515808,0.45449385046958923,1.7140254974365234
7,0.43334266543388367,1.7892169952392578,0.455858051776886,1.7095059156417847
8,0.43436679244041443,1.785502314567566,0.45697444677352905,1.7064361572265625
9,0.4352944493293762,1.782494306564331,0.45678088068962097,1.704192042350769
10,0.4360783100128174,1.7798832654953003,0.4574388265609741,1.701737880706787
11,0.4368210434913635,1.777381181716919,0.4582085609436035,1.6974431276321411
12,0.43754151463508606,1.7750513553619385,0.459468275308609,1.6950633525848389
13,0.4383554458618164,1.7728981971740723,0.46036893129348755,1.6928333044052124
14,0.4390086233615875,1.7709259986877441,0.46113622188568115,1.691121220588684
15,0.4395344853401184,1.7692689895629883,0.4616679549217224,1.6896384954452515
16,0.43997347354888916,1.767821192741394,0.4619675874710083,1.6876444816589355
17,0.4403286278247833,1.7666435241699219,0.46239787340164185,1.6878612041473389
18,0.4406185746192932,1.765565037727356,0.4623726010322571,1.686794638633728
19,0.44091129302978516,1.7644680738449097,0.4627801775932312,1.6864856481552124
20,0.44119927287101746,1.7634779214859009,0.46261781454086304,1.6848258972167969
21,0.44140851497650146,1.7627184391021729,0.46319490671157837,1.685578465461731
22,0.4415927231311798,1.761991024017334,0.46290305256843567,1.684840440750122
