epoch,accuracy,loss,val_accuracy,val_loss
0,0.33315396308898926,2.146218776702881,0.3978482782840729,1.8839129209518433
1,0.4033724069595337,1.8864880800247192,0.4373661279678345,1.7599983215332031
2,0.41562533378601074,1.8462612628936768,0.4398849308490753,1.7491925954818726
3,0.4187297523021698,1.8372206687927246,0.44364333152770996,1.7384371757507324
4,0.42060166597366333,1.8324685096740723,0.44474583864212036,1.7349480390548706
5,0.4213225841522217,1.8300284147262573,0.44493332505226135,1.7343957424163818
6,0.4216267764568329,1.8289244174957275,0.44542035460472107,1.7317333221435547
7,0.42183375358581543,1.8281517028808594,0.44539177417755127,1.7332570552825928
8,0.42197221517562866,1.8276348114013672,0.44578829407691956,1.7323049306869507
9,0.42208653688430786,1.827196478843689,0.44589486718177795,1.7311521768569946
10,0.42219796776771545,1.8268877267837524,0.44604310393333435,1.7322129011154175
11,0.4222877621650696,1.8265800476074219,0.44627314805984497,1.7315130233764648
12,0.42237940430641174,1.8262286186218262,0.4467543065547943,1.7295913696289062
13,0.4225275218486786,1.825790286064148,0.4462033212184906,1.7298518419265747
14,0.4226623773574829,1.825342059135437,0.4469567537307739,1.7288928031921387
15,0.42280805110931396,1.8249939680099487,0.4475524425506592,1.7279813289642334
16,0.4229223132133484,1.8247286081314087,0.44684430956840515,1.7288016080856323
17,0.4230209290981293,1.824476957321167,0.44691985845565796,1.7279773950576782
18,0.4231308698654175,1.8242716789245605,0.44709524512290955,1.7283360958099365
19,0.4232364892959595,1.8240618705749512,0.4473605751991272,1.7283048629760742
20,0.4233049154281616,1.8238674402236938,0.44709986448287964,1.7280126810073853
21,0.42336925864219666,1.8236414194107056,0.4478444457054138,1.7267998456954956
22,0.42348867654800415,1.82345449924469,0.4467192590236664,1.7301254272460938
23,0.4235766530036926,1.8233264684677124,0.44789645075798035,1.7263985872268677
24,0.42363762855529785,1.8231730461120605,0.44822439551353455,1.7255841493606567
25,0.42374175786972046,1.8229299783706665,0.4477390646934509,1.7264018058776855
26,0.4238274395465851,1.822774052619934,0.44819629192352295,1.7259830236434937
27,0.4238906800746918,1.8225979804992676,0.44827672839164734,1.7264262437820435
28,0.42396941781044006,1.8223825693130493,0.44811996817588806,1.7262028455734253
29,0.4240763485431671,1.8221442699432373,0.4481443166732788,1.7267234325408936
30,0.42412489652633667,1.8219629526138306,0.4484630525112152,1.7266212701797485
31,0.42418310046195984,1.8218472003936768,0.4484655261039734,1.7265936136245728
32,0.4242132604122162,1.8216626644134521,0.448273628950119,1.7252204418182373
33,0.4242684841156006,1.8215280771255493,0.4485498368740082,1.7251194715499878
34,0.424303263425827,1.8213679790496826,0.448437362909317,1.7257269620895386
35,0.4243089556694031,1.8212617635726929,0.44857916235923767,1.7267327308654785
36,0.42436861991882324,1.8211458921432495,0.4488333463668823,1.7249418497085571
37,0.42439356446266174,1.8210394382476807,0.4482615292072296,1.7258360385894775
38,0.42438986897468567,1.820991039276123,0.44831904768943787,1.7259148359298706
39,0.4244347810745239,1.8208813667297363,0.44837990403175354,1.7251611948013306
40,0.42446169257164,1.8208155632019043,0.44837686419487,1.7252599000930786
41,0.4244944751262665,1.8207147121429443,0.4486508369445801,1.7256555557250977
42,0.42448198795318604,1.8207110166549683,0.4488084316253662,1.7248591184616089
43,0.42450493574142456,1.8206571340560913,0.4481426477432251,1.725506067276001
