epoch,accuracy,loss,val_accuracy,val_loss
0,0.8664680123329163,0.708897054195404,0.8255096673965454,0.7095808386802673
1,0.8742685914039612,0.5146231055259705,0.8258505463600159,0.6068660020828247
2,0.8739193677902222,0.44756242632865906,0.826884388923645,0.5844973921775818
3,0.8760226368904114,0.42752814292907715,0.8335680365562439,0.5480102300643921
4,0.8778213262557983,0.4095272719860077,0.8398381471633911,0.5284212827682495
5,0.8810971975326538,0.39708736538887024,0.8435879349708557,0.512676477432251
6,0.8825193643569946,0.3875196576118469,0.8441635370254517,0.5005629658699036
7,0.8475024700164795,0.7341806292533875,0.8216537237167358,0.7399722337722778
8,0.8747341632843018,0.47280123829841614,0.8415482044219971,0.5142370462417603
9,0.8744553923606873,0.4595789909362793,0.8292426466941833,0.5883665680885315
10,0.873538076877594,0.4386584758758545,0.830220639705658,0.534552812576294
11,0.8747930526733398,0.4081650972366333,0.835177481174469,0.5226761102676392
12,0.8768513202667236,0.3968445956707001,0.8371334075927734,0.5135195255279541
13,0.8809185028076172,0.3863171339035034,0.8430067300796509,0.5044739842414856
14,0.8835846781730652,0.37783414125442505,0.8454488515853882,0.49749556183815
15,0.8851960301399231,0.3733310103416443,0.8470582962036133,0.4911995828151703
16,0.886343240737915,0.36812692880630493,0.8481591939926147,0.48774778842926025
17,0.8873016834259033,0.36436596512794495,0.8500704169273376,0.48574545979499817
18,0.888096809387207,0.3617538511753082,0.8503274917602539,0.48254838585853577
19,0.8886563181877136,0.35986995697021484,0.8507745265960693,0.4812389016151428
20,0.889089822769165,0.35831189155578613,0.8518475294113159,0.4773213267326355
21,0.8895779252052307,0.3567655682563782,0.8519089818000793,0.47711414098739624
22,0.8901206254959106,0.3552056849002838,0.8526354432106018,0.47491174936294556
23,0.8905473947525024,0.3540305495262146,0.8512774705886841,0.4780029356479645
24,0.8906259536743164,0.3532980978488922,0.8525180816650391,0.47502124309539795
25,0.8910149335861206,0.3523431122303009,0.8537363409996033,0.4723566174507141
26,0.8911571502685547,0.3516906201839447,0.8528869152069092,0.47510528564453125
27,0.8915590643882751,0.3507114350795746,0.8535463809967041,0.4728517234325409
28,0.8916653990745544,0.35021132230758667,0.8548484444618225,0.4718031585216522
29,0.8918852210044861,0.34982553124427795,0.8542393445968628,0.4706563353538513
30,0.89205002784729,0.34909212589263916,0.8541666865348816,0.4702521860599518
31,0.8922478556632996,0.34853294491767883,0.8546416759490967,0.4708210527896881
32,0.892467737197876,0.34817829728126526,0.8548763990402222,0.4687953293323517
33,0.8925726413726807,0.3475988805294037,0.8544349074363708,0.46961694955825806
34,0.8927441239356995,0.3473101556301117,0.8549434542655945,0.4680132567882538
35,0.8928959369659424,0.3465127944946289,0.8553904891014099,0.4701601266860962
36,0.8929194211959839,0.34619417786598206,0.8555470108985901,0.4678650200366974
37,0.8931224942207336,0.34594041109085083,0.8554463982582092,0.4664881229400635
38,0.8931775689125061,0.345496267080307,0.8549322485923767,0.46876201033592224
39,0.8932647705078125,0.3453367352485657,0.8555470108985901,0.46820080280303955
40,0.8930405974388123,0.3471296727657318,0.8552899360656738,0.46814587712287903
41,0.8931732773780823,0.34637370705604553,0.8555917143821716,0.46782350540161133
42,0.893415629863739,0.3453226089477539,0.8558263778686523,0.46739184856414795
43,0.8935133814811707,0.34468477964401245,0.8557816743850708,0.46414679288864136
44,0.8936293125152588,0.3443411588668823,0.8567931652069092,0.46764901280403137
45,0.8937973976135254,0.3438083827495575,0.8557816743850708,0.46662816405296326
46,0.8938615918159485,0.34364238381385803,0.8566646575927734,0.46458664536476135
47,0.8939085602760315,0.3430629074573517,0.8561896681785583,0.4642387628555298
48,0.8939664959907532,0.3428577780723572,0.8564634919166565,0.46485379338264465
49,0.8941169381141663,0.3423601984977722,0.8565863966941833,0.4636704921722412
50,0.8941466212272644,0.3423692286014557,0.8566087484359741,0.46373406052589417
51,0.894260585308075,0.3418649733066559,0.8566758036613464,0.46461236476898193
52,0.8943406343460083,0.3416268229484558,0.8570167422294617,0.46602800488471985
53,0.8943085074424744,0.34146592020988464,0.8570614457130432,0.46384361386299133
54,0.8945187926292419,0.34124356508255005,0.856988787651062,0.4633978605270386
55,0.8945364952087402,0.3409879207611084,0.8577767610549927,0.4636898934841156
56,0.8945369720458984,0.34124547243118286,0.8568490743637085,0.46461278200149536
57,0.8945671916007996,0.34061866998672485,0.8579890727996826,0.4634246528148651
58,0.8946481347084045,0.34054481983184814,0.857575535774231,0.46329477429389954
59,0.8947516083717346,0.3404695391654968,0.8566479086875916,0.46498700976371765
60,0.894747257232666,0.34036627411842346,0.8572123050689697,0.46191835403442383
61,0.8949384093284607,0.33989056944847107,0.8577208518981934,0.4620831608772278
62,0.894789457321167,0.34003546833992004,0.8575923442840576,0.46144068241119385
63,0.894922137260437,0.33966755867004395,0.8573855757713318,0.46209344267845154
64,0.8948622345924377,0.33974018692970276,0.8571285009384155,0.4625251889228821
65,0.8950160145759583,0.3395077586174011,0.8571116924285889,0.4610086977481842
66,0.8949728608131409,0.33951500058174133,0.8575867414474487,0.4630122482776642
67,0.8949800729751587,0.3402697741985321,0.8571452498435974,0.46229350566864014
68,0.8950279951095581,0.33911582827568054,0.8569384813308716,0.46148043870925903
69,0.8949288129806519,0.3391956090927124,0.8568267226219177,0.46251267194747925
70,0.8952785134315491,0.33865270018577576,0.8574134707450867,0.46241486072540283
71,0.895145833492279,0.338801771402359,0.857189953327179,0.4624524712562561
