epoch,accuracy,loss,val_accuracy,val_loss
0,0.2768036723136902,2.9972190856933594,0.3949943482875824,2.282158136367798
1,0.6046319603919983,1.3068091869354248,0.683363139629364,0.9523428082466125
2,0.6835468411445618,0.9628139734268188,0.6976261138916016,0.9175899028778076
3,0.6910175085067749,0.9373958706855774,0.7022937536239624,0.9039945006370544
4,0.6951851844787598,0.9242483973503113,0.7054420709609985,0.8950898051261902
5,0.6981232166290283,0.9150953888893127,0.7074917554855347,0.8885417580604553
6,0.7004133462905884,0.9082563519477844,0.708747386932373,0.8836391568183899
7,0.7022838592529297,0.9028186202049255,0.710133969783783,0.8793887495994568
8,0.7037340998649597,0.8984220623970032,0.7109196782112122,0.8762301206588745
9,0.7049239277839661,0.89475417137146,0.7115136981010437,0.8732879161834717
10,0.7059533596038818,0.8915691375732422,0.7120527029037476,0.8709248900413513
11,0.7068544030189514,0.888749361038208,0.7129720449447632,0.8690488338470459
12,0.7076470255851746,0.8862428069114685,0.7136486768722534,0.8669545650482178
13,0.7083874344825745,0.8839589357376099,0.7143469452857971,0.8652932047843933
14,0.7090608477592468,0.8819564580917358,0.7147724032402039,0.8638925552368164
15,0.709671139717102,0.8801586627960205,0.7155964970588684,0.8626586198806763
16,0.7102181315422058,0.8785483241081238,0.7159965634346008,0.861399233341217
17,0.7107048034667969,0.8770430684089661,0.7165405750274658,0.8604787588119507
18,0.7111539840698242,0.8756885528564453,0.7171447277069092,0.8592286705970764
19,0.7115850448608398,0.8743923306465149,0.7171351909637451,0.8585721254348755
20,0.7119787335395813,0.8732227087020874,0.7174913287162781,0.8579257726669312
21,0.71235591173172,0.8721213936805725,0.7178882360458374,0.8569217324256897
22,0.7126948833465576,0.8710846304893494,0.7182934284210205,0.856194794178009
23,0.7129965424537659,0.8701261281967163,0.7184086441993713,0.8555750846862793
24,0.7133222818374634,0.8691973686218262,0.7187771201133728,0.854997456073761
25,0.713616132736206,0.8683112263679504,0.7190110087394714,0.8542037606239319
26,0.7138868570327759,0.8674569725990295,0.7190539240837097,0.8537658452987671
27,0.7141367197036743,0.8666300773620605,0.7193223834037781,0.8530979156494141
28,0.7143939137458801,0.8657869696617126,0.7193711400032043,0.8523539304733276
29,0.7146152853965759,0.8649104237556458,0.7195739150047302,0.8513012528419495
30,0.7147302031517029,0.863588273525238,0.7195955514907837,0.8492019772529602
31,0.7149034738540649,0.8615003228187561,0.7199490666389465,0.8476890325546265
32,0.7152933478355408,0.8598077893257141,0.7201026082038879,0.8466281890869141
33,0.7156406044960022,0.8585423827171326,0.7205000519752502,0.8457887172698975
34,0.7159810066223145,0.8574499487876892,0.7207880020141602,0.8448861241340637
35,0.7162801027297974,0.8564794063568115,0.7210612297058105,0.8443086743354797
36,0.7165787816047668,0.8555918335914612,0.7212424278259277,0.8435539603233337
37,0.716825544834137,0.8547553420066833,0.7213578820228577,0.8429996967315674
38,0.7170788645744324,0.8539202809333801,0.721636176109314,0.8423260450363159
39,0.717323899269104,0.8531771898269653,0.7218083143234253,0.8417993187904358
40,0.7175137400627136,0.8524531126022339,0.7219140529632568,0.8411016464233398
41,0.7177368998527527,0.8517396450042725,0.7221488356590271,0.8407649993896484
42,0.7179233431816101,0.8510908484458923,0.7222324013710022,0.8402873277664185
43,0.7181212306022644,0.8504515886306763,0.7223719954490662,0.8397942185401917
44,0.7182993292808533,0.8498583436012268,0.7225337028503418,0.8392654657363892
45,0.7184749245643616,0.8492708802223206,0.7225642800331116,0.838783860206604
46,0.7186439633369446,0.8487150073051453,0.7227392196655273,0.838365912437439
47,0.7187954187393188,0.8481539487838745,0.7229933142662048,0.8377500176429749
48,0.7189514636993408,0.8476199507713318,0.7230496406555176,0.8374136686325073
49,0.7190970778465271,0.847138524055481,0.7231504321098328,0.8369306921958923
50,0.7192557454109192,0.8466512560844421,0.7232253551483154,0.8366742730140686
51,0.7193911075592041,0.8461949229240417,0.7233704924583435,0.8362999558448792
52,0.719539225101471,0.8457508087158203,0.7234864830970764,0.8359298706054688
53,0.7196668386459351,0.8453549146652222,0.7236759662628174,0.8355917930603027
54,0.7197962999343872,0.8449650406837463,0.7238167524337769,0.8354461193084717
55,0.7199158072471619,0.8445613384246826,0.7238666415214539,0.8349371552467346
56,0.720039427280426,0.8442276120185852,0.7240179181098938,0.8345980048179626
57,0.7201379537582397,0.8438566327095032,0.7242129445075989,0.834382176399231
58,0.72026127576828,0.8435174822807312,0.7241899967193604,0.8339135646820068
59,0.7203599214553833,0.8432151675224304,0.7243809700012207,0.8337165713310242
60,0.7204657196998596,0.8428687453269958,0.724407970905304,0.8335534930229187
